,annotator,image,label,pk,x,y
404,rick,ERR20160406063658_001.jpg,Target cell,1567,2665,595
405,rick,ERR20160406063658_001.jpg,Target cell,1566,2755,805
406,rick,ERR20160406063658_001.jpg,Target cell,1565,2720,692
407,rick,ERR20160406063658_001.jpg,Target cell,1564,2773,419
408,rick,ERR20160406063658_001.jpg,Target cell,1563,1690,204
409,rick,ERR20160406063658_001.jpg,Target cell,1562,1337,187
410,rick,ERR20160406063658_001.jpg,Target cell,1561,939,286
411,rick,ERR20160406063658_001.jpg,Target cell,1560,180,106
412,rick,ERR20160406063658_001.jpg,Target cell,1559,57,274
413,rick,ERR20160406063658_001.jpg,Target cell,1558,1509,1776
414,rick,ERR20160406063658_001.jpg,Target cell,1557,1391,1874
415,rick,ERR20160406064151_001.jpg,Spherocyte,1872,1868,1697
416,rick,ERR20160406064151_001.jpg,Spherocyte,1871,1512,2338
417,rick,ERR20160406064151_001.jpg,Spherocyte,1870,943,2678
418,rick,ERR20160406064151_001.jpg,Spherocyte,1869,1278,2757
419,rick,ERR20160406064151_001.jpg,Target cell,1868,840,1842
420,rick,ERR20160406064151_001.jpg,Target cell,1867,833,1906
421,rick,ERR20160406064151_001.jpg,Target cell,1866,1598,2062
422,rick,ERR20160406064151_001.jpg,Target cell,1865,2053,2089
423,rick,ERR20160406064151_001.jpg,Target cell,1864,1738,2617
424,rick,ERR20160406064151_001.jpg,Target cell,1863,2673,377
425,rick,ERR20160406064151_001.jpg,Target cell,1862,2551,519
426,rick,ERR20160406064151_001.jpg,Target cell,1861,2430,1268
427,rick,ERR20160406064151_001.jpg,Target cell,1860,2405,1357
428,rick,ERR20160406064151_001.jpg,Target cell,1859,2701,1316
429,rick,ERR20160406064151_001.jpg,Target cell,1858,1445,518
430,rick,ERR20160406064151_001.jpg,Target cell,1857,1386,508
431,rick,ERR20160406064151_001.jpg,Target cell,1856,1308,551
432,rick,ERR20160406064151_001.jpg,Target cell,1855,1010,943
433,rick,ERR20160406064151_001.jpg,Target cell,1854,1153,942
434,rick,ERR20160406064151_001.jpg,Target cell,1853,1383,2069
435,rick,ERR20160406064151_001.jpg,Target cell,1852,1045,2091
436,rick,ERR20160406064151_001.jpg,Target cell,1851,960,2331
437,rick,ERR20160406064151_001.jpg,Target cell,1850,847,2259
438,rick,ERR20160406064151_001.jpg,Target cell,1849,500,2259
439,rick,ERR20160406064151_001.jpg,Target cell,1848,888,2756
440,rick,ERR20160406064151_001.jpg,Target cell,1847,773,2724
441,rick,ERR20160406064151_001.jpg,Target cell,1846,1486,2614
442,rick,ERR20160406064151_001.jpg,Target cell,1845,1557,2638
443,rick,ERR20160406064151_001.jpg,Target cell,1844,1833,2482
444,rick,ERR20160406064151_001.jpg,Target cell,1843,1927,2397
445,rick,ERR20160406064151_001.jpg,Target cell,1842,1932,1278
446,rick,ERR20160406064151_001.jpg,Target cell,1841,2067,1206
447,rick,ERR20160406064151_001.jpg,Target cell,1840,2196,1239
448,rick,ERR20160406064151_001.jpg,Target cell,1839,2225,1276
449,rick,ERR20160406064151_001.jpg,Target cell,1838,2336,1443
450,rick,ERR20160406064151_001.jpg,Target cell,1837,1736,1026
451,rick,ERR20160406064151_001.jpg,Target cell,1836,1577,1059
452,rick,ERR20160406064151_001.jpg,Target cell,1835,2060,1028
453,rick,ERR20160406064151_001.jpg,Target cell,1834,2492,932
454,rick,ERR20160406064151_001.jpg,Target cell,1833,2160,836
455,rick,ERR20160406064151_001.jpg,Target cell,1832,1592,672
456,rick,ERR20160406064151_001.jpg,Target cell,1831,1848,641
457,rick,ERR20160406064151_001.jpg,Target cell,1830,1668,386
458,rick,ERR20160406064151_001.jpg,Target cell,1829,1921,422
459,rick,ERR20160406064151_001.jpg,Target cell,1828,2233,551
460,rick,ERR20160406064151_001.jpg,Target cell,1827,2547,337
461,rick,ERR20160406064151_001.jpg,Target cell,1826,2638,62
462,rick,ERR20160406064151_001.jpg,Target cell,1825,2547,68
463,rick,ERR20160406064151_001.jpg,Target cell,1824,2401,212
464,rick,ERR20160406064151_001.jpg,Target cell,1823,2090,71
465,rick,ERR20160406064151_001.jpg,Target cell,1822,1942,53
466,rick,ERR20160406064151_001.jpg,Target cell,1821,1391,62
467,rick,ERR20160406064151_001.jpg,Target cell,1820,1570,206
468,rick,ERR20160406064151_001.jpg,Target cell,1819,818,34
469,rick,ERR20160406064151_001.jpg,Target cell,1818,890,189
470,rick,ERR20160406064151_001.jpg,Target cell,1817,615,832
471,rick,ERR20160406064151_001.jpg,Target cell,1816,1650,1568
472,rick,ERR20160406064151_001.jpg,Target cell,1815,1712,1577
473,rick,ERR20160406064151_001.jpg,Target cell,1814,1968,1981
474,rick,ERR20160406064151_001.jpg,Target cell,1813,1987,1892
475,rick,ERR20160406064151_001.jpg,Target cell,1812,1962,1788
476,rick,ERR20160406064151_001.jpg,Target cell,1811,2100,1612
477,rick,ERR20160406064151_001.jpg,Target cell,1810,2166,1666
478,rick,ERR20160406064151_001.jpg,Target cell,1809,2840,2479
479,rick,ERR20160406064151_001.jpg,Target cell,1808,2828,2608
480,rick,ERR20160406064151_001.jpg,Target cell,1807,2651,2701
481,rick,ERR20160406064151_001.jpg,Target cell,1806,2558,2292
482,rick,ERR20160406064151_001.jpg,Target cell,1805,2371,2268
483,rick,ERR20160406064151_001.jpg,Target cell,1804,2257,2303
484,rick,ERR20160406064151_001.jpg,Target cell,1803,2315,2324
485,rick,ERR20160406064151_001.jpg,Target cell,1802,2307,2376
486,rick,ERR20160406064151_001.jpg,Target cell,1801,2287,2534
487,rick,ERR20160406064151_001.jpg,Target cell,1800,2377,2531
488,rick,ERR20160406064151_001.jpg,Target cell,1799,2515,2549
489,rick,ERR20160406064151_001.jpg,Target cell,1798,2491,2602
490,rick,ERR20160406064151_001.jpg,Target cell,1797,2541,2843
491,rick,ERR20160406064151_001.jpg,Target cell,1796,1800,2826
492,rick,ERR20160406064151_001.jpg,Target cell,1795,1280,2376
493,rick,ERR20160406064151_001.jpg,Target cell,1794,1447,2568
494,rick,ERR20160406064151_001.jpg,Target cell,1793,1467,2399
495,rick,ERR20160406064151_001.jpg,Target cell,1792,1572,2439
496,rick,ERR20160406064151_001.jpg,Target cell,1791,1590,2537
497,rick,ERR20160406064151_001.jpg,Target cell,1790,1592,2498
498,rick,ERR20160406064151_001.jpg,Target cell,1789,1207,2577
499,rick,ERR20160406064151_001.jpg,Target cell,1788,1107,2711
500,rick,ERR20160406064151_001.jpg,Target cell,1787,265,2734
501,rick,ERR20160406064151_001.jpg,Target cell,1786,250,2636
502,rick,ERR20160406064151_001.jpg,Target cell,1785,672,2484
503,rick,ERR20160406064151_001.jpg,Target cell,1784,152,1567
504,rick,ERR20160406064151_001.jpg,Target cell,1783,326,1509
505,rick,ERR20160406064151_001.jpg,Target cell,1782,397,1631
506,rick,ERR20160406064151_001.jpg,Target cell,1781,292,1851
507,rick,ERR20160406064151_001.jpg,Target cell,1780,337,1859
508,rick,ERR20160406064151_001.jpg,Target cell,1779,638,1983
509,rick,ERR20160406064151_001.jpg,Target cell,1778,820,1981
510,rick,ERR20160406064151_001.jpg,Target cell,1777,1162,1961
511,rick,ERR20160406064151_001.jpg,Target cell,1776,1133,1887
512,rick,ERR20160406064151_001.jpg,Target cell,1775,1211,1852
513,rick,ERR20160406064151_001.jpg,Target cell,1774,1578,1572
514,rick,ERR20160406064151_001.jpg,Target cell,1773,888,1158
515,rick,ERR20160406064151_001.jpg,Target cell,1772,1051,1176
516,rick,ERR20160406064151_001.jpg,Target cell,1771,836,838
517,rick,ERR20160406064151_001.jpg,Target cell,1770,598,998
518,rick,ERR20160406064151_001.jpg,Target cell,1769,286,857
519,rick,ERR20160406064151_001.jpg,Target cell,1768,218,961
520,rick,ERR20160406064151_001.jpg,Target cell,1767,52,771
521,rick,ERR20160406064151_001.jpg,Target cell,1766,86,747
522,rick,ERR20160406064151_001.jpg,Target cell,1765,183,347
523,rick,ERR20160406064151_001.jpg,Target cell,1764,217,156
524,rick,ERR20160406064151_001.jpg,Target cell,1763,311,119
525,rick,ERR20160406064151_001.jpg,Target cell,1762,415,669
526,rick,ERR20160406064151_001.jpg,Target cell,1761,566,573
527,rick,ERR20160406064151_001.jpg,Target cell,1760,1103,499
528,rick,ERR20160406064151_001.jpg,Target cell,1759,840,492
529,rick,ERR20160320125747_001.jpg,Target cell,1556,548,67
530,rick,ERR20160320125747_001.jpg,Target cell,1555,827,2146
531,rick,ERR20160320125747_001.jpg,Target cell,1554,805,2536
532,rick,ERR20160320125747_001.jpg,Target cell,1553,1287,2804
533,rick,ERR20160320125747_001.jpg,Target cell,1552,1674,2690
534,rick,ERR20160320125747_001.jpg,Target cell,1551,1204,60
535,rick,ERR20160320125747_001.jpg,Target cell,1550,1321,106
536,rick,ERR20160320125747_001.jpg,Target cell,1549,1305,153
537,rick,ERR20160320125747_001.jpg,Target cell,1548,1247,277
538,rick,ERR20160320125747_001.jpg,Target cell,1547,1075,419
539,rick,ERR20160320125747_001.jpg,Target cell,1546,1024,419
540,rick,ERR20160320125747_001.jpg,Target cell,1545,1002,461
541,rick,ERR20160320125747_001.jpg,Target cell,1544,1082,473
542,rick,ERR20160320125747_001.jpg,Target cell,1543,1138,486
543,rick,ERR20160320125747_001.jpg,Target cell,1542,980,629
544,rick,ERR20160320125747_001.jpg,Target cell,1541,991,683
545,rick,ERR20160320125747_001.jpg,Target cell,1540,928,709
546,rick,ERR20160320125747_001.jpg,Target cell,1539,768,544
547,rick,ERR20160320125747_001.jpg,Target cell,1538,754,1823
548,rick,ERR20160320125747_001.jpg,Target cell,1537,962,1790
549,rick,ERR20160320125747_001.jpg,Target cell,1536,1625,2796
550,rick,ERR20160320125747_001.jpg,Target cell,1535,1177,2671
551,rick,ERR20160320125747_001.jpg,Target cell,1534,1377,2664
552,rick,ERR20160320125747_001.jpg,Target cell,1533,1578,2484
553,rick,ERR20160320125747_001.jpg,Target cell,1532,1787,2564
554,rick,ERR20160320125747_001.jpg,Target cell,1531,1911,2817
555,rick,ERR20160320125747_001.jpg,Target cell,1530,1991,2670
556,rick,ERR20160320125747_001.jpg,Target cell,1529,2008,2710
557,rick,ERR20160320125747_001.jpg,Target cell,1528,2124,2759
558,rick,ERR20160320125747_001.jpg,Target cell,1527,2194,2744
559,rick,ERR20160320125747_001.jpg,Target cell,1526,2132,2814
560,rick,ERR20160320125747_001.jpg,Target cell,1525,2255,2660
561,rick,ERR20160320125747_001.jpg,Target cell,1524,2261,2801
562,rick,ERR20160320125747_001.jpg,Target cell,1523,2332,2684
563,rick,ERR20160320125747_001.jpg,Target cell,1522,2314,2767
564,rick,ERR20160320125747_001.jpg,Target cell,1521,2437,2811
565,rick,ERR20160320125747_001.jpg,Target cell,1520,2434,2619
566,rick,ERR20160320125747_001.jpg,Target cell,1519,2460,2734
567,rick,ERR20160320125747_001.jpg,Target cell,1518,2754,2707
568,rick,ERR20160320125747_001.jpg,Target cell,1517,2607,2524
569,rick,ERR20160320125747_001.jpg,Target cell,1516,2754,2599
570,rick,ERR20160320125747_001.jpg,Target cell,1515,2731,2533
571,rick,ERR20160320125747_001.jpg,Target cell,1514,2770,2511
572,rick,ERR20160320125747_001.jpg,Target cell,1513,2827,2534
573,rick,ERR20160320125747_001.jpg,Target cell,1512,2782,2244
574,rick,ERR20160320125747_001.jpg,Target cell,1511,2742,2276
575,rick,ERR20160320125747_001.jpg,Target cell,1510,2680,2379
576,rick,ERR20160320125747_001.jpg,Target cell,1509,2570,2367
577,rick,ERR20160320125747_001.jpg,Target cell,1508,2437,2457
578,rick,ERR20160320125747_001.jpg,Target cell,1507,2417,2494
579,rick,ERR20160320125747_001.jpg,Target cell,1506,2312,2569
580,rick,ERR20160320125747_001.jpg,Target cell,1505,2358,2217
581,rick,ERR20160320125747_001.jpg,Target cell,1504,2228,2296
582,rick,ERR20160320125747_001.jpg,Target cell,1503,2211,2177
583,rick,ERR20160320125747_001.jpg,Target cell,1502,2168,2204
584,rick,ERR20160320125747_001.jpg,Target cell,1501,1988,2503
585,rick,ERR20160320125747_001.jpg,Target cell,1500,1968,2454
586,rick,ERR20160320125747_001.jpg,Target cell,1499,2045,2419
587,rick,ERR20160320125747_001.jpg,Target cell,1498,2067,2347
588,rick,ERR20160320125747_001.jpg,Target cell,1497,2008,2284
589,rick,ERR20160320125747_001.jpg,Target cell,1496,1731,2301
590,rick,ERR20160320125747_001.jpg,Target cell,1495,1847,2303
591,rick,ERR20160320125747_001.jpg,Target cell,1494,1530,1709
592,rick,ERR20160320125747_001.jpg,Target cell,1493,1088,1579
593,rick,ERR20160320125747_001.jpg,Target cell,1492,1302,1503
594,rick,ERR20160320125747_001.jpg,Target cell,1491,1471,1569
595,rick,ERR20160320125747_001.jpg,Target cell,1490,1408,1504
596,rick,ERR20160320125747_001.jpg,Target cell,1489,1401,1379
597,rick,ERR20160320125747_001.jpg,Target cell,1488,1420,1289
598,rick,ERR20160320125747_001.jpg,Target cell,1487,1528,1291
599,rick,ERR20160320125747_001.jpg,Target cell,1486,1604,1171
600,rick,ERR20160320125747_001.jpg,Target cell,1485,1702,1339
601,rick,ERR20160320125747_001.jpg,Target cell,1484,1770,1409
602,rick,ERR20160320125747_001.jpg,Target cell,1483,1778,1516
603,rick,ERR20160320125747_001.jpg,Target cell,1482,1758,1679
604,rick,ERR20160320125747_001.jpg,Target cell,1481,1802,1683
605,rick,ERR20160320125747_001.jpg,Target cell,1480,1898,1834
606,rick,ERR20160320125747_001.jpg,Target cell,1479,1951,1836
607,rick,ERR20160320125747_001.jpg,Target cell,1478,2080,1960
608,rick,ERR20160320125747_001.jpg,Target cell,1477,2114,1997
609,rick,ERR20160320125747_001.jpg,Target cell,1476,2260,1926
610,rick,ERR20160320125747_001.jpg,Target cell,1475,2492,1950
611,rick,ERR20160320125747_001.jpg,Target cell,1474,2694,2049
612,rick,ERR20160320125747_001.jpg,Target cell,1473,2641,2016
613,rick,ERR20160320125747_001.jpg,Target cell,1472,2852,1860
614,rick,ERR20160320125747_001.jpg,Target cell,1471,2650,1810
615,rick,ERR20160320125747_001.jpg,Target cell,1470,2574,1773
616,rick,ERR20160320125747_001.jpg,Target cell,1469,2798,1621
617,rick,ERR20160320125747_001.jpg,Target cell,1468,2530,1843
618,rick,ERR20160320125747_001.jpg,Target cell,1467,2510,1760
619,rick,ERR20160320125747_001.jpg,Target cell,1466,2335,1856
620,rick,ERR20160320125747_001.jpg,Target cell,1465,2267,1767
621,rick,ERR20160320125747_001.jpg,Target cell,1464,2248,1709
622,rick,ERR20160320125747_001.jpg,Target cell,1463,2080,1614
623,rick,ERR20160320125747_001.jpg,Target cell,1462,2130,1613
624,rick,ERR20160320125747_001.jpg,Target cell,1461,2170,1700
625,rick,ERR20160320125747_001.jpg,Target cell,1460,2267,1616
626,rick,ERR20160320125747_001.jpg,Target cell,1459,2491,1533
627,rick,ERR20160320125747_001.jpg,Target cell,1458,2505,1593
628,rick,ERR20160320125747_001.jpg,Target cell,1457,2700,1569
629,rick,ERR20160320125747_001.jpg,Target cell,1456,2754,1356
630,rick,ERR20160320125747_001.jpg,Target cell,1455,2728,1096
631,rick,ERR20160320125747_001.jpg,Target cell,1454,2688,1236
632,rick,ERR20160320125747_001.jpg,Target cell,1453,2557,1420
633,rick,ERR20160320125747_001.jpg,Target cell,1452,2247,1383
634,rick,ERR20160320125747_001.jpg,Target cell,1451,2305,1337
635,rick,ERR20160320125747_001.jpg,Target cell,1450,2087,1164
636,rick,ERR20160320125747_001.jpg,Target cell,1449,2197,1243
637,rick,ERR20160320125747_001.jpg,Target cell,1448,2214,1196
638,rick,ERR20160320125747_001.jpg,Target cell,1447,2244,1164
639,rick,ERR20160320125747_001.jpg,Target cell,1446,2367,1044
640,rick,ERR20160320125747_001.jpg,Target cell,1445,2367,1130
641,rick,ERR20160320125747_001.jpg,Target cell,1444,2380,1216
642,rick,ERR20160320125747_001.jpg,Target cell,1443,2465,1173
643,rick,ERR20160320125747_001.jpg,Target cell,1442,2348,1004
644,rick,ERR20160320125747_001.jpg,Target cell,1441,2668,1106
645,rick,ERR20160320125747_001.jpg,Target cell,1440,2525,1013
646,rick,ERR20160320125747_001.jpg,Target cell,1439,2558,951
647,rick,ERR20160320125747_001.jpg,Target cell,1438,2582,853
648,rick,ERR20160320125747_001.jpg,Target cell,1437,2642,900
649,rick,ERR20160320125747_001.jpg,Target cell,1436,2785,791
650,rick,ERR20160320125747_001.jpg,Target cell,1435,2780,729
651,rick,ERR20160320125747_001.jpg,Target cell,1434,2597,386
652,rick,ERR20160320125747_001.jpg,Target cell,1433,2737,339
653,rick,ERR20160320125747_001.jpg,Target cell,1432,2794,474
654,rick,ERR20160320125747_001.jpg,Target cell,1431,2712,464
655,rick,ERR20160320125747_001.jpg,Target cell,1430,2771,540
656,rick,ERR20160320125747_001.jpg,Target cell,1429,2732,583
657,rick,ERR20160320125747_001.jpg,Target cell,1428,2405,616
658,rick,ERR20160320125747_001.jpg,Target cell,1427,2554,643
659,rick,ERR20160320125747_001.jpg,Target cell,1426,2472,829
660,rick,ERR20160320125747_001.jpg,Target cell,1425,2421,799
661,rick,ERR20160320125747_001.jpg,Target cell,1424,2282,761
662,rick,ERR20160320125747_001.jpg,Target cell,1423,2074,741
663,rick,ERR20160320125747_001.jpg,Target cell,1422,1592,339
664,rick,ERR20160320125747_001.jpg,Target cell,1421,1772,491
665,rick,ERR20160320125747_001.jpg,Target cell,1420,1628,537
666,rick,ERR20160320125747_001.jpg,Target cell,1419,1718,544
667,rick,ERR20160320125747_001.jpg,Target cell,1418,1848,740
668,rick,ERR20160320125747_001.jpg,Target cell,1417,1741,666
669,rick,ERR20160320125747_001.jpg,Target cell,1416,1801,607
670,rick,ERR20160320125747_001.jpg,Target cell,1415,1857,581
671,rick,ERR20160320125747_001.jpg,Target cell,1414,1965,516
672,rick,ERR20160320125747_001.jpg,Target cell,1413,2112,474
673,rick,ERR20160320125747_001.jpg,Target cell,1412,2280,571
674,rick,ERR20160320125747_001.jpg,Target cell,1411,2351,474
675,rick,ERR20160320125747_001.jpg,Target cell,1410,2191,367
676,rick,ERR20160320125747_001.jpg,Target cell,1409,2247,454
677,rick,ERR20160320125747_001.jpg,Target cell,1408,2281,337
678,rick,ERR20160320125747_001.jpg,Target cell,1407,2198,313
679,rick,ERR20160320125747_001.jpg,Target cell,1406,1577,179
680,rick,ERR20160320125747_001.jpg,Target cell,1405,1742,124
681,rick,ERR20160320125747_001.jpg,Target cell,1404,1971,209
682,rick,ERR20160320125747_001.jpg,Target cell,1403,2034,256
683,rick,ERR20160320125747_001.jpg,Target cell,1402,2161,54
684,tommy,ERR20160320123321_001.jpg,Echinocyte,2204,2360,2359
685,tommy,ERR20160320123321_001.jpg,Schistocyte,2203,1591,2423
686,tommy,ERR20160320123321_001.jpg,Schistocyte,2202,561,433
687,rick,ERR20160320123321_001.jpg,Schistocyte,1401,1595,2422
688,rick,ERR20160320123321_001.jpg,Schistocyte,1400,2056,1959
689,rick,ERR20160320123321_001.jpg,Dacrocyte,1399,2340,1878
690,rick,ERR20160320123321_001.jpg,Schistocyte,1398,190,1384
691,rick,ERR20160320123321_001.jpg,Target cell,1397,355,1324
692,rick,ERR20160320123321_001.jpg,Schistocyte,1396,136,628
693,rick,ERR20160320123321_001.jpg,Target cell,1395,1765,457
694,rick,ERR20160320123321_001.jpg,Target cell,1394,1663,511
695,rick,ERR20160320123321_001.jpg,Schistocyte,1393,2803,714
696,rick,ERR20160320123321_001.jpg,Schistocyte,1392,565,438
697,rick,ERR20160320123321_001.jpg,Target cell,1391,242,404
698,rick,ERR20160320123321_001.jpg,Target cell,1390,478,261
699,rick,ERR20160320123321_001.jpg,Target cell,1389,551,137
700,rick,ERR20160320123321_001.jpg,Target cell,1388,695,288
701,rick,ERR20160320123321_001.jpg,Target cell,1387,2392,117
702,rick,ERR20160320123321_001.jpg,Target cell,1386,1382,154
703,rick,ERR20160320123321_001.jpg,Target cell,1385,1555,234
704,rick,ERR20160320123321_001.jpg,Target cell,1384,1780,166
705,rick,ERR20160320123321_001.jpg,Target cell,1383,1777,291
706,rick,ERR20160320123321_001.jpg,Target cell,1382,2362,898
707,rick,ERR20160320123321_001.jpg,Target cell,1381,2285,772
708,rick,ERR20160320123321_001.jpg,Target cell,1380,1648,749
709,rick,ERR20160320123321_001.jpg,Target cell,1379,1592,761
710,rick,ERR20160320123321_001.jpg,Target cell,1378,1392,877
711,rick,ERR20160320123321_001.jpg,Target cell,1377,507,698
712,rick,ERR20160320123321_001.jpg,Target cell,1376,582,664
713,rick,ERR20160320123321_001.jpg,Target cell,1375,781,714
714,rick,ERR20160320123321_001.jpg,Target cell,1374,851,789
715,rick,ERR20160320123321_001.jpg,Target cell,1373,375,1049
716,rick,ERR20160320123321_001.jpg,Target cell,1372,2143,1148
717,rick,ERR20160320123321_001.jpg,Target cell,1371,2528,1433
718,rick,ERR20160320123321_001.jpg,Target cell,1370,2367,1493
719,rick,ERR20160320123321_001.jpg,Target cell,1369,555,1528
720,rick,ERR20160320123321_001.jpg,Target cell,1368,353,1708
721,rick,ERR20160320123321_001.jpg,Target cell,1367,1790,1869
722,rick,ERR20160320123321_001.jpg,Target cell,1366,2227,1857
723,rick,ERR20160320123321_001.jpg,Target cell,1365,2646,1962
724,rick,ERR20160320123321_001.jpg,Target cell,1364,2816,2172
725,rick,ERR20160320123321_001.jpg,Target cell,1363,874,2004
726,rick,ERR20160320123321_001.jpg,Target cell,1362,614,2182
727,rick,ERR20160320123321_001.jpg,Target cell,1361,558,2015
728,rick,ERR20160320123321_001.jpg,Target cell,1360,456,2058
729,rick,ERR20160320123321_001.jpg,Target cell,1359,346,2213
730,rick,ERR20160320123321_001.jpg,Target cell,1358,79,2153
731,rick,ERR20160320123321_001.jpg,Target cell,1357,451,2360
732,rick,ERR20160320123321_001.jpg,Target cell,1356,1366,2313
733,rick,ERR20160320123321_001.jpg,Target cell,1355,1886,2524
734,rick,ERR20160320123321_001.jpg,Target cell,1354,1646,2445
735,rick,ERR20160320123321_001.jpg,Target cell,1353,1821,2405
736,rick,ERR20160320123321_001.jpg,Target cell,1352,2485,2374
737,rick,ERR20160320123321_001.jpg,Target cell,1351,2641,2369
738,rick,ERR20160320123321_001.jpg,Target cell,1350,2730,2309
739,rick,ERR20160320123321_001.jpg,Target cell,1349,1579,2613
740,rick,ERR20160320123321_001.jpg,Target cell,1348,1363,2584
741,rick,ERR20160320123321_001.jpg,Target cell,1347,1200,2653
742,rick,ERR20160320123321_001.jpg,Target cell,1346,43,2842
743,rick,ERR20160320123321_001.jpg,Target cell,1345,1268,2414
744,rick,ERR20160320123321_001.jpg,Target cell,1344,686,1808
745,rick,ERR20160320123321_001.jpg,Target cell,1343,990,1387
746,rick,ERR20160320123321_001.jpg,Target cell,1342,1153,1470
747,rick,ERR20160320123321_001.jpg,Target cell,1341,971,1576
748,rick,ERR20160320123321_001.jpg,Target cell,1340,875,1610
749,rick,ERR20160320123321_001.jpg,Target cell,1339,828,1737
